SMILES,property_HLM,property_MDR1_MDCK_ER,property_Solubility,property_hPPB,property_rPPB,property_RLM
Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,0.675686709,-0.190787233,,,,2.009990242
CC[C@@H]1CN(c2ccc(C(=O)Nc3cn4cc(C)nc4cn3)c(F)c2)CCN1,,0.379213695,,,,
O=C(CN1CCSC1=O)Nc1ccccc1F,0.675686709,-0.131142413,1.500236475,,,1.027920136
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,1.884631128,1.447543942,0.602059991,,,2.746224617
CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1,0.675686709,-0.092968122,1.643945913,,,1.364475949
COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,2.106068448,-0.165816,,,,3.649253348
Clc1ccc2[nH]c(COc3ccccc3)nc2c1,1.444934344,,1.470263447,,,2.528736778
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,1.399483352,0.993668683,1.330819467,,,2.740063318
Clc1ccccc1CNCc1ccc2c(c1)OCCO2,2.680778648,-0.35373457,1.389520466,,,3.337312075
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,1.753621355,0.351542707,1.718086295,,,2.645033982
O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,0.675686709,1.241998802,1.553761698,,,1.929541533
CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,0.675686709,0.643130598,1.741466762,,,2.081919508
O=C(c1ccc(NS(=O)(=O)c2cccc3cnccc23)cc1)N1CCCC1,1.427112676,1.898116504,,,,2.749437925
Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,0.675686709,,,,,1.212986185
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,1.678964281,2.035451507,,,,2.032219736
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,0.675686709,0.320930369,1.491501766,,,1.714052997
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,1.735774498,0.473527956,1.880470593,,,2.379492251
CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,1.695253962,-0.337017946,1.279210513,,,3.575702918
COCC(=O)N1CCN2C(=O)NC[C@H]2C1,,,1.584331224,,,
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,0.675686709,0.154684412,1.557867962,,,1.735023717
Cc1cc(NC(=O)c2cccs2)no1,1.597804842,-0.209614019,1.500099192,,,2.899488912
N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,0.675686709,1.177259324,,,,1.437845653
CCn1c(SC)nnc1C1CCN(C)CC1,0.675686709,0.872226914,1.615107987,,,1.027920136
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.767608484,1.000931599,1.575649615,,,2.663355048
O=C(O)c1ccc(N2CCCC2)c(F)c1,0.675686709,-0.062994679,1.435844366,,,1.159867847
Cc1nc(C2CCN(CC(N)=O)CC2)no1,0.675686709,,1.787956123,,,1.027920136
Cc1ccc(-n2c(S)nnc2-c2ccc(O)cc2)c(C)c1,1.006380459,1.539089813,1.461348434,,,2.111060782
Clc1ccc(COc2cccc(N3CCNCC3)c2)cc1,0.71858472,,1.365487985,,,2.50573588
CNC(=O)c1cc(-c2ccccc2)no1,,,1.567731963,,,
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,1.36398783,-0.173481744,1.502973059,,,1.877192753
COc1cc2c(c(OC)c1OC)CCNC(=O)C2,0.675686709,,1.695744275,,,1.027920136
Cc1cc(-c2cccc3ccnn23)nc(N2CCCC2)n1,2.087430008,,,,,3.203646343
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,1.646717325,1.189141981,0.526339277,,,2.339971885
Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,0.675686709,0.579533725,,,,1.798906038
COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,1.991155165,-0.119979411,1.418301291,,,3.09247396
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1.871082326,,1.706290957,,,2.739014285
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.657199319,1.220848853,0.51851394,,,2.487220417
COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1.417069656,,,,,1.692000366
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,1.221231613,0.3902836,,,,3.099346334
Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,0.675686709,1.354339972,1.452859336,,,1.898319212
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,1.743149009,-0.204548622,1.483587297,,,3.019742553
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,1.928436822,-0.607609727,0.69019608,0.505149978,0.571825249,2.691249517
O=C(Nc1ccc2c(c1)N(CC(F)F)C(=O)CS2)C1CC=CC1,1.721060047,-0.129820205,,,,2.591758923
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.915241497,,0.63447727,,,2.382882966
C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,1.439837761,0.706522052,1.520745472,,,2.059729985
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,0.675686709,-0.07529868,1.722551662,,,1.650822153
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@H]1O,2.272465891,0.781848009,,,,3.284991458
CC(=O)Nc1cnn(CC2CCN(C)CC2)c1,0.675686709,0.551382817,1.371067862,,,1.027920136
O=c1[nH]c2cnccc2n1Cc1ccccc1,0.675686709,0.18909678,1.497896743,,,1.680553059
CS(=O)(=O)N1CCc2c(cccc2NC(=O)c2ccc(F)cc2)C1,,0.806110775,-0.431798276,,,
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.675686709,1.256879427,0.880813592,0.623352682,0.38219721,1.470307565
CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1,1.95800453,-0.201728237,1.863263364,,,3.122647009
CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,0.951677437,0.469465353,,,,1.637209449
O=C(c1n[nH]c2c1COCC2)N1CCC2(C=Cc3ccccc32)CC1,0.685831275,0.174505376,,,,2.939548704
Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,1.945872163,0.459210836,1.757851344,,,2.835418497
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,2.190611798,0.333624388,0.84135947,,,2.897525378
O=C(CCn1ccc2ccccc21)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.429332313,,,,,3.736240288
O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,0.675686709,-0.335785963,1.667452953,,,3.142284948
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1.1700566,,,,,1.701272404
CCCc1noc2nc(-c3ccncc3)cc(C(=O)O)c12,0.675686709,-0.075179316,,,,1.258254054
Cc1nccn1CCNC(=O)C(C)(C)C,0.675686709,0.814325177,1.418135498,,,1.027920136
CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.675686709,0.251795627,,,,2.253820018
Fc1ccccc1CNc1nc(-c2ccccc2)no1,1.389236984,-0.218367089,0.545307116,,,2.118519341
O=c1oc2cccnc2n1Cc1ncc(-c2ccc(F)cc2)o1,0.675686709,0.456976633,,,,1.027920136
COCc1noc(-c2ccc(-c3cc(C)cc(C)c3)nc2)n1,,-0.530544301,-0.677780705,,,
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0.762078087,-0.265722661,,,,1.932113394
COc1ccc(Nc2nc(Cl)cc(Cl)n2)cc1,2.275092424,,,,,2.229205572
CN(C)c1ccc(-c2ccc(COCc3cccs3)cc2)nn1,1.883553558,-0.315710209,0.130333768,,,2.613046473
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,1.183298321,0.854274428,1.654946227,,,2.575491514
Nc1nc2c(N)ncnc2[nH]1,,,1.250420002,,,
O=C(O)c1csc(Cc2ccc(Cl)cc2)n1,0.675686709,-0.398284754,,,,1.027920136
CN(Cc1nc2ccccc2n1C)c1ccnc(-c2ccccc2)n1,2.021040373,,,,,3.24054226
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,2.378554146,1.653675764,1.669037801,,,3.238495478
CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,0.675686709,-0.070332162,1.316808752,,,1.875188638
c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2,0.675686709,0.839712913,1.547774705,,,1.538121108
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,2.255940322,1.372406093,1.447158031,,,2.89352708
CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,1.554864538,-0.605521883,0.620136055,,,2.021900133
N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,,0.266680982,-0.148741651,,,
CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,1.775384687,0.528688647,,1.159236233,0.944630702,2.392746182
CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)NC(=O)N1,,,0.273001272,,,
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,2.619907912,-0.347232499,1.396722279,,,3.249146973
O=C(Nc1ccn(-c2ncccc2Cl)n1)c1csnn1,,,1.454692449,,,
CC(C)(O)Cn1nc(-c2ccccc2)c2c(Cl)c(-c3ccccc3)nnc21,0.675686709,-0.139945227,,,,1.932016906
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,0.796088429,-0.183312397,1.693199145,,,1.877163941
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,1.427680816,1.70375054,,0.039414119,-0.139063379,2.53699252
Cc1cc(C)c2c(N)c(C(=O)NCc3ccc(Cl)cc3)sc2n1,2.209624915,,,-0.370590401,-0.185752404,3.188084374
Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1,,-0.429085816,-0.214670165,,,
Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,0.913548958,-0.121331067,1.798028793,,,1.602135986
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,2.598019689,0.847410957,1.689308859,,,3.301600935
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.927934682,1.019511568,,,,1.6658623
O=C(CCOc1ccccc1)N1CCCC(c2n[nH]cc2-c2ccc(Cl)cc2)C1,,0.629741073,-0.096910013,,,
COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,1.664068178,0.216405758,,,,2.537741041
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,0.764176132,-0.00653213,1.398981067,,,1.828569678
O=C(Cn1ncc2ccccc21)Nc1ccc2c(c1)CCO2,1.136815658,,,,,2.323165439
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,0.990827051,1.931719426,,-0.049635146,-0.308918508,2.322653372
CC(C)CNc1nnc(SCc2ccncc2)s1,1.490239485,0.014270843,1.680788612,,,2.800070653
O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,0.675686709,-0.368291709,1.658869592,,,1.246695495
NCCCc1nc(-c2ccncc2)cs1,1.466763852,,,,,2.378399718
CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,0.675686709,,1.773786445,,,1.027920136
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,2.572128951,0.962266995,1.155336037,0.615318657,0.86254877,2.761852694
COc1cccc(S(=O)(=O)N2CCOC(c3c(C(N)=O)sc4ncccc34)C2)c1,,1.582519144,,,,
O=C(NCc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1,0.675686709,0.017170884,1.850033258,,,1.477323878
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,0.928703027,0.802603901,1.72427587,,,2.274859546
CCN1CCCN(C(=O)Nc2ccc(COC3CCCC3)cc2)CC1,0.800854492,0.961726233,,,,2.457959064
O=C(c1ccc(Cl)cc1)N1CCC(c2nnc3n2CCCC3)CC1,0.675686709,2.108108208,,,,1.027920136
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,1.775464809,1.55955602,1.81640703,,,2.980412007
COCC1(CNS(=O)(=O)c2ccccc2)CCC1,1.486472985,-0.15743676,,,,2.998378797
CC#CCCNC(=O)c1cccnc1C,0.675686709,-0.122095506,,,,1.333245699
CC(C)n1cnnc1SCOCc1ccccc1,0.675686709,-0.148168894,,,,2.340824699
O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,0.896415976,,,,,2.753397659
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,1.442181775,1.576442789,1.730701544,,,1.907669281
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,0.675686709,1.277060596,1.765072201,,,1.156458285
C#CCNC(=O)CCc1c(C)nn(C)c1C,0.675686709,0.901164925,1.784831178,,,1.027920136
Cc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)nc1,,,-0.744727495,,,
CN1CC(=O)N(CCCC(=O)Nc2cccc(C#Cc3cccs3)c2)C1=O,1.29444418,0.63114069,1.635483747,,,2.86787684
CN(Cc1ccc(CO)cc1)Cc1cc(F)c(F)c(F)c1,1.732361589,-0.372015059,,,,2.569665293
Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,1.494224187,,,,,2.862803776
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,0.675686709,1.185228632,1.733197265,,,1.057932227
CN(C)S(=O)(=O)CCCN1CCC(CCC(N)=O)CC1,0.675686709,-0.37149501,,,,1.027920136
CCCCN1CCN(C(=O)c2cccc(-c3ccc(CO)cc3)c2)CC1,1.425469006,0.052484358,,,,2.430244417
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1,,0.688883995,-0.552841969,,,
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1.CS(=O)(=O)O,2.111810079,1.788301402,1.683047038,,,2.028742009
COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(Cl)cccc3Cl)c1C2=O,,0.484072505,-0.537602002,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COc2ccc(F)cc2)n1,0.675686709,1.669440592,,,,2.388197148
COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,2.532381056,-0.136159031,1.447623098,,,3.153666112
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,2.704014027,,1.776846409,,,3.42223599
Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,0.675686709,,1.559547556,,,1.027920136
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,0.993700695,0.867508889,1.716837723,1.106122874,1.180842415,3.037733185
CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O,0.675686709,-0.076945063,1.593618308,,,1.453944862
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,1.449324093,-0.277985961,1.751048035,,,2.684593146
CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,1.136815658,-0.110701135,,,,3.757414175
Cc1ccc(CN)c(-n2cc(Cl)cn2)n1,0.675686709,-0.401765315,,,,1.437433444
Cc1ncccc1CNc1ccc(CC#N)cc1,1.259522207,-0.272827623,,,,2.561029791
CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1,,,-0.26760624,,,
CC(C)(C)Nc1cc(NCC2CCOCC2)c2ncc(-c3ccc(C(=O)NC4CC4)cc3)n2n1,,0.876292366,-0.397940009,,,
CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.932930143,-0.400703495,1.941461739,,,2.320391417
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,1.095901279,0.114982308,,,,3.459669714
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,0.675686709,0.833956602,1.689663965,,,1.027920136
Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.139060079,0.557877992,,,,1.704476544
CNC(=O)CN(C)c1cccc(F)c1C#N,0.675686709,-0.131891955,1.532754379,,,1.181957861
Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,2.512300084,-0.05258446,,,,3.14947407
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,1.814560548,-0.060733051,1.696181587,,,3.253114742
Cc1ncc(-c2ccc(C)c(S(=O)(=O)NCc3cnn(C)c3C)c2)o1,2.247226718,1.562110112,,,,3.138216778
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,2.156424963,1.050448301,1.594171479,,,2.81682505
Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,0.675686709,-0.053479359,1.542825427,,,1.364006614
NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,1.110252917,-0.280470764,,,,3.044293538
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,1.507059385,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,,,-0.301029996,,,
COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,2.056054478,-0.18071819,1.412124406,,,2.945827395
COc1cc(CN2C[C@H]3CCc4c(nc(C)[nH]c4=O)[C@H]3C2)cc(OC)c1OC,0.675686709,1.676461299,,,,1.027920136
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@H]1OC(N)=O)C2=O,1.32255006,1.788852693,,,,1.866807
COc1ncnc(C)c1-c1cccc(OC(C)C)c1,1.802889978,-0.197708985,,,,3.025720705
Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,0.675686709,0.905416423,,,,1.921967246
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,1.301767669,1.529080091,,,,2.93863929
C#CCNC(=O)CN1C(=O)c2ccccc2C1=O,,,1.589837943,,,
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,2.285411019,-0.160689523,,,,3.421202842
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,1.761431648,-0.113886766,,,,3.248238669
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,2.56071162,,,,,3.377411795
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1,2.17858274,-0.017394633,1.463146137,,,3.400589963
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.675686709,0.761776726,1.734399743,,,1.966859486
Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,2.988805463,0.086553659,,,,3.53502295
c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,1.00548081,0.59788575,1.544440137,,,1.525446506
Cc1ccc(-c2ccnc(O)c2C#N)cc1,0.675686709,-0.014884242,1.068185862,,,1.275909969
Cc1cc(C(=O)NCC2CCC3(CC2)OCCO3)[nH]n1,0.675686709,0.605747527,,,,1.996362796
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,1.621819973,,,,,1.027920136
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1)C1CCCCC1,,1.679480998,,,,
Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,1.765415205,-0.059485032,1.042181595,,,2.736383752
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.788168371,0.117090365,0.808885867,,,1.41575771
O=S(=O)(c1ccccc1Cl)N1CCCc2cnc(N3CCOCC3)nc21,,-0.156839553,0.0,,,
O=S(=O)(c1cccnc1)N1CCC2(Cc3ccccc3C2)C1,1.960090068,-0.202413354,,,,3.705029888
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,1.807203431,-0.258853819,1.520221436,,,2.836297525
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,1.02201574,-0.229488133,1.310905629,,,1.818120277
CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,2.053527879,0.739917382,,,,3.271781916
OCc1nnc(SCCSC2CCCCC2)n1C1CC1,1.461843544,0.291567618,,,,2.862259024
CCc1nc(NC(=O)c2ccccc2F)sc1C,1.414455226,-0.634244895,1.361916619,,,2.164834477
Cn1cncc1-c1ncccc1C(=O)N1CCCC1,0.675686709,1.237707308,1.733839001,,,1.027920136
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)cc2)s1,,-0.358925859,-0.455931956,,,
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463,,1.538322333,,,1.811286721
COCC(=O)Nc1cccc(-n2cccc2)c1,2.312775898,-0.302584598,1.706632451,,,2.111430552
CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,1.977385181,-0.193310653,1.526339277,,,3.073361239
CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,0.992420956,0.120116855,,,,1.514640711
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.467874372,1.536782223,1.64246452,,,2.448144929
CCCc1nnc(NCc2cn3ccc(C)cc3n2)o1,0.675686709,0.544461675,1.341236623,,,1.53149169
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,0.675686709,0.91525315,,1.850223373,1.990813743,2.280027186
CCC(=O)Nc1sc2c(c1C#N)CCC2,2.19269566,,,,,2.580826935
N#Cc1cnn(-c2nc(-c3ccc(Br)s3)cs2)c1N,,,0.278753601,,,
COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,1.269419538,-0.122377633,1.761401558,,,2.261343771
CCCN(C(=O)c1ccc(COC)o1)c1nc2c(s1)CCc1c-2cnn1C,1.878663952,,,,,1.9493968
CC(=O)Nc1cccc(OC(=O)N2CCOCC2)c1,0.877428941,0.418813542,1.753812784,,,1.027920136
CC(=O)Nc1cc(CCC2CCNCC2)ccn1,0.675686709,0.383821512,1.707399831,,,1.027920136
COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1,1.398183146,1.039028681,1.813647695,,,2.774065649
COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1.515582451,0.034373381,,,,1.94899457
O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1,0.895864351,-0.079886201,1.889357737,,,1.772820272
Cc1nc(CS(C)(=O)=O)sc1C(=O)Nc1ccccc1,0.675686709,,,,,1.027920136
CC(=O)Nc1ncc(C(=O)O)s1,,,,1.81935965,1.854123782,
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,1.196037941,2.089354369,1.566201719,,,2.732886485
CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,1.762205758,0.726992124,1.703549298,,,2.938697809
O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,0.68690427,-0.248334943,,,,2.039826404
O=C(CNC(=O)c1ccc(Cl)cc1)Nc1nc(-c2ccc3ccccc3c2)cs1,,,-0.397940009,,,
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.035509785,1.731137009,1.975431809,,,1.658354878
CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,0.675686709,0.610390196,1.894316063,,,1.739065768
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,2.011138895,1.490875382,1.959851955,,,3.027395685
Cc1ccc(F)c(N(C#N)Cc2nnc(C)o2)c1,,,1.649140064,,,
Cc1cc(C)c(-c2csc(CC(N)=O)n2)cc1C,,-0.08019589,,,,
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.155244917,1.182880272,1.751086555,,,2.261824114
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,1.706248252,-0.341856156,0.748188027,,,3.490840789
COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.044112311,0.558379198,1.779596491,,,3.172893239
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,2.526548619,-0.101057236,1.699404082,,,3.563233491
COCCN(Cc1cccs1)Cc1cccc(C)c1O,2.093306091,,0.021189299,,,3.322859097
c1ccn2cc(CSc3ccc(-n4cccn4)nn3)nc2c1,1.269723036,-0.135765091,,,,2.799210931
Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,1.558300478,1.461941301,1.750122527,,,2.618166334
CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,2.0743629,0.20286943,,,,3.42412161
CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.675686709,1.03757715,1.709439574,,,1.027920136
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,0.675686709,1.407861993,1.606381365,,,1.449061647
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,0.92319219,1.34695206,1.773420723,,,1.757069426
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,1.021520064,0.037124945,,,,2.812344392
CNC(=O)c1cccc(Oc2ncnc3c2CN(C)CC3)c1,0.675686709,1.283347211,1.670987603,,,1.027920136
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,2.354724853,-0.078869854,1.226599905,,,3.399066496
CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,1.265030198,2.033209193,,,,1.960570659
Cc1ccc(S(=O)(=O)NC(=O)c2c(C)cc3n2CCn2c(C)ccc2-3)cc1,,,1.519827994,,,
